Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250505-2201231022,Neutral,0.1,-36.9,0.3247839930869418,0.3716079586488226,0.04482498934806868,0.4276885131485457,0.00034312075336975144,4.899036225285169e-05,0.026317935364924407,0.012875606876131,10.57215318574977,1.141039423178097,0.4571605265327579,0.32808240816726275,0.10615267555464486,0.07105730525581837,0.029183861230407566,0.011072370623123131
20250505-2201231022,Negative,-6.9,-38.1,0.1340965246872642,0.2405468008613731,0.06798295876701033,0.3547474061521119,-0.0012078028208094963,-6.601194762560986e-06,0.02020886411029575,0.009346421989474553,10.495059735965155,1.24341676209632,0.18176135040663516,0.043915794917025255,0.02112488456798478,0.011597120211496512,0.0042518911958115795,0.0029054581099182734
20250505-2201547340,Rest,-28.9,-45.3,0.4842478943203633,0.5156516324612599,0.08302680112452711,0.5906973905346877,0.00016885986782243383,-5.964408121896394e-06,0.015294081472325336,0.005650614871150056,9.468141468575567,0.6545205155380681,0.014660834092564709,0.01972607525977864,0.01203304417716852,0.0016394019965944057,0.0009754852886296541,0.0004483473674813879
20250505-2201547340,Positive,-31.1,-43.0,0.3551082171055844,0.3645448701365656,0.053833200593743476,0.4321182279615487,-0.0007537161511661449,-0.00014064866240062464,0.015610018745812223,0.005039397689247267,3.7707088377821063,0.09259217845553269,0.05557683074832953,0.003338307683655984,0.005480674826384617,0.0005329896106834139,0.0007633749820232127,0.00013719843143462996
20250505-2201547340,Neutral,-26.8,-43.0,0.4678237153134788,0.5111369163528792,0.08702138222695482,0.5901544962852397,0.0008702725856096783,-5.114637931657002e-05,0.014344891510315583,0.00458899617879452,13.388975785510478,0.5601852294222764,0.030655753983087747,0.0179905623065744,0.006924656015954152,0.002179226411680548,0.0006875341656956108,0.0006665511930923794
20250505-2201547340,Negative,-18.8,-37.6,0.6109138505198874,0.5384662725787196,0.07755810883688201,0.6062211110986666,0.0007332966392833951,3.928251454769122e-05,0.011257325377813283,0.0043357063136648995,20.00427260683643,0.5993975691987091,0.04919268591932145,0.020643627805583015,0.006886745936179935,0.001808748017724107,0.001365419684074573,0.0008635104818403295
20250505-2300875478,Rest,-7.8,-17.3,0.48395313988115896,0.5262043881989965,0.05493124636846161,0.5760401935007156,0.0022061564445193323,-3.0335831470798517e-05,0.013425962885385669,0.006791313364174714,1.3314327871443454,0.03934925604304644,0.012478879629560565,0.010217933117943303,0.0037963193474399373,0.0009691780810280261,0.0007430958350317981,0.0005948187969160207
20250505-2300875478,Positive,-6.5,-16.9,0.7354512753795157,0.6259933612358742,0.09991655165676802,0.7012732990554794,0.00036510556002709377,-2.6106681608564062e-05,0.017876761114405816,0.008809572953951843,11.986515114331302,0.32693666354783724,0.03342725584467742,0.013155923842364397,0.009733435141204509,0.00926494464967379,0.005417205865682065,0.002032180750436201
20250505-2300875478,Neutral,0.1,-36.4,0.8781601889340598,0.6644192011392007,0.15836912271052972,0.7744817606328657,-0.0009465211697476366,-2.3285026970391018e-06,0.004604107957553709,0.0022066605604834574,23.508148298501546,0.008160070157256802,0.0019815000719144043,0.0012115720537745301,0.000278298611589533,0.0004813727554534271,0.0006024995551122696,0.0002939840936783927
20250505-2300875478,Negative,-4.4,-37.5,0.3900933700270044,0.4506324282381135,0.12163760226196763,0.5698308412518106,0.001305983404957765,6.352501562438264e-06,0.003745979805065187,0.002378569641382922,9.263413560798071,0.008359413050914097,0.0019923324513772484,0.0011854740899450123,0.0008401300211830329,0.0002953028049362498,0.00020031169117085986,8.06406928851708e-05
